;Orgão;Instrumento;Nº OBT;Valor OBT;Data Emissão;CPF/CNPJ;Fornecedor;Tipo DL;Código Item;IPT;Valor DL;Nº DL;Valor Item;Data Pagamento;Dia;Quinzena;Mês;Ano;Situação OBT;CNPJ 14FILL;CNPJ BÁSICO;CNPJ ORDEM;CNPJ DV;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;CNPJ_x;codigo;Código do município (IBGE);Nome do município;mun_upp;Região de Planejamento;REGIÃO DE PLANEJAMENTO;Nº LOTE;UNIDADE GERENCIADORA;Município;NÚMERO DE COZINHAS POR MUNICÍPIO;N° COZINHAS TOTAL /LOTE;N° COZINHAS FUNCIONANDO;FUNCIONANDO (TOTAL/LOTE);AGUARDANDO AUTORIZAÇÃO PARA ABRIR  (SALDO 2023-2024);AGUARDANDO AUTORIZAÇÃO PARA ABRIR  (SALDO 2023-2024) TOTAL;NOVAS COZINHAS (2025);TOTAL DE COZINHA PARA ABRIR;TOTAL GERAL COZINHAS/LOTE;REFEIÇÕES /DIA;Nome;CNPJ_y;Situação;Filiação;Data de Validade;Data Cadastro;Data Alteracao;Nº de Socios;Nº de Sócios Válidos;Sócios com CAF(%);CNPJ_str
5083;INSTITUTO FLOR DO PIQUI;1285130;20250129001369600;108869.35;2025-01-29;37954887000167;COOPERATIVA AGROINDUSTRIA SUL CEARENSE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);108869.35;969;16000.0;2025-01-30;30;2ªQuinzena;jan.;2025;Efetivada;37954887000167;37954887;0001;67;1;COOPERSUL;02;20200803;00;1031700;0142300,0159801,0161099,0220906,1066000,3600601,4623101,4623106,4623109,4631100,4632002,4632003,4633801,4634601,4634602,4634699,4683400,4721103,4724500,4729699,4789004,7490103,8211300,8230001,8599604;RUA;INACIO FERREIRA TELES;101;;SAO JOSE;63133565;;;37954887000167;1385;2304202.0;Crato;CRATO;Cariri;Cariri;LOTE 23;FLOR DO PQUI;Crato;22.0;40.0;21.0;38.0;1.0;2.0;4.0;6.0;44.0;4.4;COOPERATIVA AGROINDUSTRIAL SUL CEARENSE ;37954887000167.0;CAF Emitido;UNICAFES;08/05/2026;21/02/2024 18:01:16;27/06/2025 18:56:15;425.0;62.0;100,00;37954887000167
5100;INSTITUTO FLOR DO PIQUI;1285130;20250221001379000;108869.35;2025-02-21;37954887000167;COOPERATIVA AGROINDUSTRIA SUL CEARENSE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);108869.35;991;16000.0;2025-02-24;24;2ªQuinzena;fev.;2025;Efetivada;37954887000167;37954887;0001;67;1;COOPERSUL;02;20200803;00;1031700;0142300,0159801,0161099,0220906,1066000,3600601,4623101,4623106,4623109,4631100,4632002,4632003,4633801,4634601,4634602,4634699,4683400,4721103,4724500,4729699,4789004,7490103,8211300,8230001,8599604;RUA;INACIO FERREIRA TELES;101;;SAO JOSE;63133565;;;37954887000167;1385;2304202.0;Crato;CRATO;Cariri;Cariri;LOTE 23;FLOR DO PQUI;Crato;22.0;40.0;21.0;38.0;1.0;2.0;4.0;6.0;44.0;4.4;COOPERATIVA AGROINDUSTRIAL SUL CEARENSE ;37954887000167.0;CAF Emitido;UNICAFES;08/05/2026;21/02/2024 18:01:16;27/06/2025 18:56:15;425.0;62.0;100,00;37954887000167
5115;INSTITUTO FLOR DO PIQUI;1285130;20250313001388600;58011.5;2025-03-13;37954887000167;COOPERATIVA AGROINDUSTRIA SUL CEARENSE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);58011.5;1003;5220.0;2025-03-14;14;1ªQuinzena;mar.;2025;Efetivada;37954887000167;37954887;0001;67;1;COOPERSUL;02;20200803;00;1031700;0142300,0159801,0161099,0220906,1066000,3600601,4623101,4623106,4623109,4631100,4632002,4632003,4633801,4634601,4634602,4634699,4683400,4721103,4724500,4729699,4789004,7490103,8211300,8230001,8599604;RUA;INACIO FERREIRA TELES;101;;SAO JOSE;63133565;;;37954887000167;1385;2304202.0;Crato;CRATO;Cariri;Cariri;LOTE 23;FLOR DO PQUI;Crato;22.0;40.0;21.0;38.0;1.0;2.0;4.0;6.0;44.0;4.4;COOPERATIVA AGROINDUSTRIAL SUL CEARENSE ;37954887000167.0;CAF Emitido;UNICAFES;08/05/2026;21/02/2024 18:01:16;27/06/2025 18:56:15;425.0;62.0;100,00;37954887000167
5131;INSTITUTO FLOR DO PIQUI;1285130;20250402001397100;73729.5;2025-04-02;37954887000167;COOPERATIVA AGROINDUSTRIA SUL CEARENSE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);73729.5;1043;3660.0;2025-04-03;3;1ªQuinzena;abr.;2025;Efetivada;37954887000167;37954887;0001;67;1;COOPERSUL;02;20200803;00;1031700;0142300,0159801,0161099,0220906,1066000,3600601,4623101,4623106,4623109,4631100,4632002,4632003,4633801,4634601,4634602,4634699,4683400,4721103,4724500,4729699,4789004,7490103,8211300,8230001,8599604;RUA;INACIO FERREIRA TELES;101;;SAO JOSE;63133565;;;37954887000167;1385;2304202.0;Crato;CRATO;Cariri;Cariri;LOTE 23;FLOR DO PQUI;Crato;22.0;40.0;21.0;38.0;1.0;2.0;4.0;6.0;44.0;4.4;COOPERATIVA AGROINDUSTRIAL SUL CEARENSE ;37954887000167.0;CAF Emitido;UNICAFES;08/05/2026;21/02/2024 18:01:16;27/06/2025 18:56:15;425.0;62.0;100,00;37954887000167
5142;INSTITUTO FLOR DO PIQUI;1285130;20250429001408200;100609.7;2025-04-29;37954887000167;COOPERATIVA AGROINDUSTRIA SUL CEARENSE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);100609.7;1063;4688.75;2025-04-30;30;2ªQuinzena;abr.;2025;Efetivada;37954887000167;37954887;0001;67;1;COOPERSUL;02;20200803;00;1031700;0142300,0159801,0161099,0220906,1066000,3600601,4623101,4623106,4623109,4631100,4632002,4632003,4633801,4634601,4634602,4634699,4683400,4721103,4724500,4729699,4789004,7490103,8211300,8230001,8599604;RUA;INACIO FERREIRA TELES;101;;SAO JOSE;63133565;;;37954887000167;1385;2304202.0;Crato;CRATO;Cariri;Cariri;LOTE 23;FLOR DO PQUI;Crato;22.0;40.0;21.0;38.0;1.0;2.0;4.0;6.0;44.0;4.4;COOPERATIVA AGROINDUSTRIAL SUL CEARENSE ;37954887000167.0;CAF Emitido;UNICAFES;08/05/2026;21/02/2024 18:01:16;27/06/2025 18:56:15;425.0;62.0;100,00;37954887000167
5158;INSTITUTO FLOR DO PIQUI;1285130;20250517001415500;62156.9;2025-05-17;37954887000167;COOPERATIVA AGROINDUSTRIA SUL CEARENSE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);62156.9;1112;9300.0;2025-05-19;19;2ªQuinzena;mai.;2025;Efetivada;37954887000167;37954887;0001;67;1;COOPERSUL;02;20200803;00;1031700;0142300,0159801,0161099,0220906,1066000,3600601,4623101,4623106,4623109,4631100,4632002,4632003,4633801,4634601,4634602,4634699,4683400,4721103,4724500,4729699,4789004,7490103,8211300,8230001,8599604;RUA;INACIO FERREIRA TELES;101;;SAO JOSE;63133565;;;37954887000167;1385;2304202.0;Crato;CRATO;Cariri;Cariri;LOTE 23;FLOR DO PQUI;Crato;22.0;40.0;21.0;38.0;1.0;2.0;4.0;6.0;44.0;4.4;COOPERATIVA AGROINDUSTRIAL SUL CEARENSE ;37954887000167.0;CAF Emitido;UNICAFES;08/05/2026;21/02/2024 18:01:16;27/06/2025 18:56:15;425.0;62.0;100,00;37954887000167
5175;INSTITUTO FLOR DO PIQUI;1285130;20250612001430100;78069.1;2025-06-12;37954887000167;COOPERATIVA AGROINDUSTRIA SUL CEARENSE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);78069.1;1183;9300.0;2025-06-13;13;1ªQuinzena;jun.;2025;Efetivada;37954887000167;37954887;0001;67;1;COOPERSUL;02;20200803;00;1031700;0142300,0159801,0161099,0220906,1066000,3600601,4623101,4623106,4623109,4631100,4632002,4632003,4633801,4634601,4634602,4634699,4683400,4721103,4724500,4729699,4789004,7490103,8211300,8230001,8599604;RUA;INACIO FERREIRA TELES;101;;SAO JOSE;63133565;;;37954887000167;1385;2304202.0;Crato;CRATO;Cariri;Cariri;LOTE 23;FLOR DO PQUI;Crato;22.0;40.0;21.0;38.0;1.0;2.0;4.0;6.0;44.0;4.4;COOPERATIVA AGROINDUSTRIAL SUL CEARENSE ;37954887000167.0;CAF Emitido;UNICAFES;08/05/2026;21/02/2024 18:01:16;27/06/2025 18:56:15;425.0;62.0;100,00;37954887000167
5189;INSTITUTO FLOR DO PIQUI;1285130;20250627001436300;95115.55;2025-06-27;37954887000167;COOPERATIVA AGROINDUSTRIA SUL CEARENSE;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);95115.55;1205;15190.0;2025-06-30;30;2ªQuinzena;jun.;2025;Efetivada;37954887000167;37954887;0001;67;1;COOPERSUL;02;20200803;00;1031700;0142300,0159801,0161099,0220906,1066000,3600601,4623101,4623106,4623109,4631100,4632002,4632003,4633801,4634601,4634602,4634699,4683400,4721103,4724500,4729699,4789004,7490103,8211300,8230001,8599604;RUA;INACIO FERREIRA TELES;101;;SAO JOSE;63133565;;;37954887000167;1385;2304202.0;Crato;CRATO;Cariri;Cariri;LOTE 23;FLOR DO PQUI;Crato;22.0;40.0;21.0;38.0;1.0;2.0;4.0;6.0;44.0;4.4;COOPERATIVA AGROINDUSTRIAL SUL CEARENSE ;37954887000167.0;CAF Emitido;UNICAFES;08/05/2026;21/02/2024 18:01:16;27/06/2025 18:56:15;425.0;62.0;100,00;37954887000167
5364;CARITAS DIOCESANA DE SOBRAL;1285417;20240604001243500;28722.96;2024-06-04;36365840000103;COOPSOL COOPERATIVA AGROPECUARIA DOS AGRICULTORES E AGRICULTORAS FAMILIARES DE SOBRAL E REGIAO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);28722.96;1292;28722.96;2024-06-05;5;1ªQuinzena;jun.;2024;Efetivada;36365840000103;36365840;0001;03;1;COOPSOL;02;20200213;00;0111302;0119906,0121101,0153901,0159801,0161099,0162899,1063500,1065101,1099699,4623109,4632002,4633801,4633802,4634601,4634602,4634699,4637104,4637199,4692300,4722902;DISTRITO;DT JAIBARAS, SETOR VI;000;;JAIBARAS;62107000;;;36365840000103;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9;COOPSOL COOPERATIVA AGROPECUARIA DOS AGRICULTORES E AGRICULTORAS FAMILIARES DE SOBRAL E REGIAO;36365840000103.0;CAF Emitido;UNICAFES;10/02/2026;15/02/2020 13:40:12;23/05/2025 11:26:08;105.0;57.0;100,00;36365840000103
5380;CARITAS DIOCESANA DE SOBRAL;1285417;20240725001269000;31076.64;2024-07-25;36365840000103;COOPSOL COOPERATIVA AGROPECUARIA DOS AGRICULTORES E AGRICULTORAS FAMILIARES DE SOBRAL E REGIAO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);31076.64;1352;31076.64;2024-07-26;26;2ªQuinzena;jul.;2024;Efetivada;36365840000103;36365840;0001;03;1;COOPSOL;02;20200213;00;0111302;0119906,0121101,0153901,0159801,0161099,0162899,1063500,1065101,1099699,4623109,4632002,4633801,4633802,4634601,4634602,4634699,4637104,4637199,4692300,4722902;DISTRITO;DT JAIBARAS, SETOR VI;000;;JAIBARAS;62107000;;;36365840000103;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9;COOPSOL COOPERATIVA AGROPECUARIA DOS AGRICULTORES E AGRICULTORAS FAMILIARES DE SOBRAL E REGIAO;36365840000103.0;CAF Emitido;UNICAFES;10/02/2026;15/02/2020 13:40:12;23/05/2025 11:26:08;105.0;57.0;100,00;36365840000103
5383;CARITAS DIOCESANA DE SOBRAL;1285417;20240802001275300;35100.98;2024-08-02;35851830000107;COOPERATIVA AGROPECUÁRIA FAMILIAR DE ALCÂNTARAS-CE COOPFAL;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);35100.98;950;35100.98;2024-08-05;5;1ªQuinzena;ago.;2024;Efetivada;35851830000107;35851830;0001;07;1;COOPFAL;02;20191226;00;4633801;1012101,4631100,4632001,4632002,4634601,4634603,4634699,4639701,9499500;RUA;ALEXANDRO ALBUQUERQUE;501;;ESPIRITO SANTO;62120000;;;35851830000107;1309;2300507.0;Alcântaras;ALCÂNTARAS;Sertão de Sobral;Sertão de Sobral;LOTE 35;CÁRITAS BRASILEIRA REGIONAL CEARÁ;Alcântaras;2.0;22.0;2.0;20.0;0.0;2.0;4.0;6.0;26.0;2.6;COOPERATIVA AGROPECUARIA FAMILIAR DE ALCANTARAS - CE COOPFAL/ZONA NORTE;35851830000107.0;Finalizado;UNISOL;23/10/2025;26/06/2025 08:23:57;07/07/2025 11:40:08;30.0;23.0;100,00;35851830000107
5393;CARITAS DIOCESANA DE SOBRAL;1285417;20240821001282400;31076.64;2024-08-21;36365840000103;COOPSOL COOPERATIVA AGROPECUARIA DOS AGRICULTORES E AGRICULTORAS FAMILIARES DE SOBRAL E REGIAO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);31076.64;1435;31076.64;2024-08-22;22;2ªQuinzena;ago.;2024;Efetivada;36365840000103;36365840;0001;03;1;COOPSOL;02;20200213;00;0111302;0119906,0121101,0153901,0159801,0161099,0162899,1063500,1065101,1099699,4623109,4632002,4633801,4633802,4634601,4634602,4634699,4637104,4637199,4692300,4722902;DISTRITO;DT JAIBARAS, SETOR VI;000;;JAIBARAS;62107000;;;36365840000103;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9;COOPSOL COOPERATIVA AGROPECUARIA DOS AGRICULTORES E AGRICULTORAS FAMILIARES DE SOBRAL E REGIAO;36365840000103.0;CAF Emitido;UNICAFES;10/02/2026;15/02/2020 13:40:12;23/05/2025 11:26:08;105.0;57.0;100,00;36365840000103
5396;CARITAS DIOCESANA DE SOBRAL;1285417;20240829001288700;34716.8;2024-08-29;36365840000103;COOPSOL COOPERATIVA AGROPECUARIA DOS AGRICULTORES E AGRICULTORAS FAMILIARES DE SOBRAL E REGIAO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);34716.8;1462;34716.8;2024-08-30;30;2ªQuinzena;ago.;2024;Efetivada;36365840000103;36365840;0001;03;1;COOPSOL;02;20200213;00;0111302;0119906,0121101,0153901,0159801,0161099,0162899,1063500,1065101,1099699,4623109,4632002,4633801,4633802,4634601,4634602,4634699,4637104,4637199,4692300,4722902;DISTRITO;DT JAIBARAS, SETOR VI;000;;JAIBARAS;62107000;;;36365840000103;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9;COOPSOL COOPERATIVA AGROPECUARIA DOS AGRICULTORES E AGRICULTORAS FAMILIARES DE SOBRAL E REGIAO;36365840000103.0;CAF Emitido;UNICAFES;10/02/2026;15/02/2020 13:40:12;23/05/2025 11:26:08;105.0;57.0;100,00;36365840000103
5403;CARITAS DIOCESANA DE SOBRAL;1285417;20240916001296400;31076.64;2024-09-16;36365840000103;COOPSOL COOPERATIVA AGROPECUARIA DOS AGRICULTORES E AGRICULTORAS FAMILIARES DE SOBRAL E REGIAO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);31076.64;1494;31076.64;2024-09-17;17;2ªQuinzena;set.;2024;Efetivada;36365840000103;36365840;0001;03;1;COOPSOL;02;20200213;00;0111302;0119906,0121101,0153901,0159801,0161099,0162899,1063500,1065101,1099699,4623109,4632002,4633801,4633802,4634601,4634602,4634699,4637104,4637199,4692300,4722902;DISTRITO;DT JAIBARAS, SETOR VI;000;;JAIBARAS;62107000;;;36365840000103;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9;COOPSOL COOPERATIVA AGROPECUARIA DOS AGRICULTORES E AGRICULTORAS FAMILIARES DE SOBRAL E REGIAO;36365840000103.0;CAF Emitido;UNICAFES;10/02/2026;15/02/2020 13:40:12;23/05/2025 11:26:08;105.0;57.0;100,00;36365840000103
5409;CARITAS DIOCESANA DE SOBRAL;1285417;20240926001301700;34716.8;2024-09-26;36365840000103;COOPSOL COOPERATIVA AGROPECUARIA DOS AGRICULTORES E AGRICULTORAS FAMILIARES DE SOBRAL E REGIAO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);34716.8;1516;34716.8;2024-09-27;27;2ªQuinzena;set.;2024;Efetivada;36365840000103;36365840;0001;03;1;COOPSOL;02;20200213;00;0111302;0119906,0121101,0153901,0159801,0161099,0162899,1063500,1065101,1099699,4623109,4632002,4633801,4633802,4634601,4634602,4634699,4637104,4637199,4692300,4722902;DISTRITO;DT JAIBARAS, SETOR VI;000;;JAIBARAS;62107000;;;36365840000103;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9;COOPSOL COOPERATIVA AGROPECUARIA DOS AGRICULTORES E AGRICULTORAS FAMILIARES DE SOBRAL E REGIAO;36365840000103.0;CAF Emitido;UNICAFES;10/02/2026;15/02/2020 13:40:12;23/05/2025 11:26:08;105.0;57.0;100,00;36365840000103
5420;CARITAS DIOCESANA DE SOBRAL;1285417;20241030001319400;10432.8;2024-10-30;27108234000103;COOPFOR - COOPERATIVA DE AGRICULTORES FAMILIARES DE FORQUILHA E REGIAO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);10432.8;2060;10432.8;2024-10-31;31;2ªQuinzena;out.;2024;Efetivada;27108234000103;27108234;0001;03;1;COOPFOR;02;20170214;00;4721103;0161099,4721102,4722901,4729699;RUA;MONSENHOR DOMINGOS;000;SALA  10;CENTRO;62115000;;;27108234000103;1591;2304350.0;Forquilha;FORQUILHA;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Forquilha;6.0;37.0;5.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9;COOPFOR COOPERATIVA DE AGRICULTORES FAMILIARES DE FORQUILHA E REGIÃO LTDA;27108234000103.0;CAF Emitido;UNICAFES;31/12/2028;17/02/2017 16:35:49;29/05/2025 09:52:16;59.0;32.0;100,00;27108234000103
5425;CARITAS DIOCESANA DE SOBRAL;1285417;20241031001320500;80854.2;2024-10-31;36365840000103;COOPSOL COOPERATIVA AGROPECUARIA DOS AGRICULTORES E AGRICULTORAS FAMILIARES DE SOBRAL E REGIAO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);80854.2;1579;80854.2;2024-11-01;1;1ªQuinzena;nov.;2024;Efetivada;36365840000103;36365840;0001;03;1;COOPSOL;02;20200213;00;0111302;0119906,0121101,0153901,0159801,0161099,0162899,1063500,1065101,1099699,4623109,4632002,4633801,4633802,4634601,4634602,4634699,4637104,4637199,4692300,4722902;DISTRITO;DT JAIBARAS, SETOR VI;000;;JAIBARAS;62107000;;;36365840000103;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9;COOPSOL COOPERATIVA AGROPECUARIA DOS AGRICULTORES E AGRICULTORAS FAMILIARES DE SOBRAL E REGIAO;36365840000103.0;CAF Emitido;UNICAFES;10/02/2026;15/02/2020 13:40:12;23/05/2025 11:26:08;105.0;57.0;100,00;36365840000103
5426;CARITAS DIOCESANA DE SOBRAL;1285417;20241105001323300;10432.8;2024-11-05;35851830000107;COOPERATIVA AGROPECUÁRIA FAMILIAR DE ALCÂNTARAS-CE COOPFAL;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);10432.8;1030;10432.8;2024-11-06;6;1ªQuinzena;nov.;2024;Efetivada;35851830000107;35851830;0001;07;1;COOPFAL;02;20191226;00;4633801;1012101,4631100,4632001,4632002,4634601,4634603,4634699,4639701,9499500;RUA;ALEXANDRO ALBUQUERQUE;501;;ESPIRITO SANTO;62120000;;;35851830000107;1309;2300507.0;Alcântaras;ALCÂNTARAS;Sertão de Sobral;Sertão de Sobral;LOTE 35;CÁRITAS BRASILEIRA REGIONAL CEARÁ;Alcântaras;2.0;22.0;2.0;20.0;0.0;2.0;4.0;6.0;26.0;2.6;COOPERATIVA AGROPECUARIA FAMILIAR DE ALCANTARAS - CE COOPFAL/ZONA NORTE;35851830000107.0;Finalizado;UNISOL;23/10/2025;26/06/2025 08:23:57;07/07/2025 11:40:08;30.0;23.0;100,00;35851830000107
5437;CARITAS DIOCESANA DE SOBRAL;1285417;20241128001337000;80854.2;2024-11-28;36365840000103;COOPSOL COOPERATIVA AGROPECUARIA DOS AGRICULTORES E AGRICULTORAS FAMILIARES DE SOBRAL E REGIAO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);80854.2;1629;80854.2;2024-11-29;29;2ªQuinzena;nov.;2024;Efetivada;36365840000103;36365840;0001;03;1;COOPSOL;02;20200213;00;0111302;0119906,0121101,0153901,0159801,0161099,0162899,1063500,1065101,1099699,4623109,4632002,4633801,4633802,4634601,4634602,4634699,4637104,4637199,4692300,4722902;DISTRITO;DT JAIBARAS, SETOR VI;000;;JAIBARAS;62107000;;;36365840000103;1559;2312908.0;Sobral;SOBRAL;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Sobral;25.0;37.0;24.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9;COOPSOL COOPERATIVA AGROPECUARIA DOS AGRICULTORES E AGRICULTORAS FAMILIARES DE SOBRAL E REGIAO;36365840000103.0;CAF Emitido;UNICAFES;10/02/2026;15/02/2020 13:40:12;23/05/2025 11:26:08;105.0;57.0;100,00;36365840000103
5439;CARITAS DIOCESANA DE SOBRAL;1285417;20241202001339300;10432.8;2024-12-02;27108234000103;COOPFOR - COOPERATIVA DE AGRICULTORES FAMILIARES DE FORQUILHA E REGIAO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);10432.8;2145;10432.8;2024-12-03;3;1ªQuinzena;dez.;2024;Efetivada;27108234000103;27108234;0001;03;1;COOPFOR;02;20170214;00;4721103;0161099,4721102,4722901,4729699;RUA;MONSENHOR DOMINGOS;000;SALA  10;CENTRO;62115000;;;27108234000103;1591;2304350.0;Forquilha;FORQUILHA;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Forquilha;6.0;37.0;5.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9;COOPFOR COOPERATIVA DE AGRICULTORES FAMILIARES DE FORQUILHA E REGIÃO LTDA;27108234000103.0;CAF Emitido;UNICAFES;31/12/2028;17/02/2017 16:35:49;29/05/2025 09:52:16;59.0;32.0;100,00;27108234000103
5440;CARITAS DIOCESANA DE SOBRAL;1285417;20241205001342400;10432.8;2024-12-05;35851830000107;COOPERATIVA AGROPECUÁRIA FAMILIAR DE ALCÂNTARAS-CE COOPFAL;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);10432.8;1091;10432.8;2024-12-06;6;1ªQuinzena;dez.;2024;Efetivada;35851830000107;35851830;0001;07;1;COOPFAL;02;20191226;00;4633801;1012101,4631100,4632001,4632002,4634601,4634603,4634699,4639701,9499500;RUA;ALEXANDRO ALBUQUERQUE;501;;ESPIRITO SANTO;62120000;;;35851830000107;1309;2300507.0;Alcântaras;ALCÂNTARAS;Sertão de Sobral;Sertão de Sobral;LOTE 35;CÁRITAS BRASILEIRA REGIONAL CEARÁ;Alcântaras;2.0;22.0;2.0;20.0;0.0;2.0;4.0;6.0;26.0;2.6;COOPERATIVA AGROPECUARIA FAMILIAR DE ALCANTARAS - CE COOPFAL/ZONA NORTE;35851830000107.0;Finalizado;UNISOL;23/10/2025;26/06/2025 08:23:57;07/07/2025 11:40:08;30.0;23.0;100,00;35851830000107
5449;CARITAS DIOCESANA DE SOBRAL;1285417;20241226001356800;10432.8;2024-12-26;27108234000103;COOPFOR - COOPERATIVA DE AGRICULTORES FAMILIARES DE FORQUILHA E REGIAO LTDA;Nota Fiscal;211;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);10432.8;2184;10432.8;2024-12-27;27;2ªQuinzena;dez.;2024;Efetivada;27108234000103;27108234;0001;03;1;COOPFOR;02;20170214;00;4721103;0161099,4721102,4722901,4729699;RUA;MONSENHOR DOMINGOS;000;SALA  10;CENTRO;62115000;;;27108234000103;1591;2304350.0;Forquilha;FORQUILHA;Sertão de Sobral;Sertão de Sobral;LOTE 33;SAFS;Forquilha;6.0;37.0;5.0;34.0;1.0;3.0;2.0;5.0;39.0;3.9;COOPFOR COOPERATIVA DE AGRICULTORES FAMILIARES DE FORQUILHA E REGIÃO LTDA;27108234000103.0;CAF Emitido;UNICAFES;31/12/2028;17/02/2017 16:35:49;29/05/2025 09:52:16;59.0;32.0;100,00;27108234000103
